subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
f88,326,R,true,1276,2,1,1,1,1,
f88,327,R,true,2510,2,1,0,1,0,
f88,328,R,true,1535,2,0,0,1,1,
f88,329,R,true,2473,1,0,0,1,1,
f88,330,R,true,2805,2,0,0,1,1,
f88,331,R,true,1296,2,0,1,1,1,
f88,332,R,false,2684,1,0,0,0,1,
f88,333,R,false,1025,1,1,1,0,0,
f88,334,R,true,3762,2,0,1,1,1,
f88,335,R,false,4740,2,0,0,1,0,
f88,336,R,true,901,2,0,0,1,0,
f88,337,R,true,1926,1,1,1,0,1,
f88,338,R,true,4813,1,1,1,0,1,
f88,339,R,true,1766,2,1,1,1,1,
f88,340,R,false,2804,2,0,0,0,1,
f88,341,R,false,5307,1,1,0,0,1,
f88,342,R,true,1239,1,0,1,1,1,
f88,343,R,true,3253,1,1,0,1,1,
f88,344,R,false,3630,2,1,0,0,1,
f88,345,R,false,2517,2,0,0,0,1,
f88,346,R,false,2935,2,1,1,1,0,
f88,347,R,true,1384,1,1,1,1,1,
f88,348,R,true,6095,2,1,0,1,1,
f88,349,R,false,992,1,0,1,1,0,
f88,350,R,true,1833,1,0,1,0,1,
f88,351,R,false,1499,1,1,0,0,1,
f88,352,R,false,1093,2,1,0,1,0,
f88,353,R,true,1358,1,1,0,1,0,
f88,354,R,true,2375,2,0,0,1,1,
f88,355,R,false,1919,2,0,0,0,1,
f88,356,R,false,1814,2,1,0,0,0,
f88,357,R,true,1519,1,1,1,1,1,
f88,358,R,true,1245,2,1,1,1,1,
f88,359,R,false,2325,2,1,0,0,1,
f88,360,R,true,2093,2,0,1,1,1,
f88,361,R,true,2271,2,0,0,1,1,
f88,362,R,true,11797,2,1,0,1,0,
f88,363,R,false,1475,1,1,1,0,0,
f88,364,R,false,2587,1,0,0,1,0,
f88,365,R,true,8094,2,0,0,1,0,
f88,366,R,true,2990,1,0,1,0,1,
f88,367,R,true,1711,1,1,0,1,0,
f88,368,R,true,1174,1,0,1,0,1,
f88,369,R,true,3718,2,1,0,1,1,
f88,370,R,true,4199,1,0,0,1,1,
f88,371,R,true,1431,2,1,0,1,0,
f88,372,R,true,2374,2,0,0,1,1,
f88,373,R,true,1351,1,0,1,1,1,
f88,374,R,false,7647,2,1,0,0,1,
f88,375,R,true,5373,1,1,0,1,0,
f88,376,R,true,1736,2,0,1,1,1,
f88,377,R,false,1536,1,1,1,0,1,
f88,378,R,true,1071,2,0,1,1,1,
f88,379,R,false,1845,2,0,0,0,1,
f88,380,R,true,1455,1,1,1,1,1,
f88,381,R,true,2287,1,0,0,0,1,
f88,382,R,true,1056,1,0,0,1,1,
f88,383,R,false,2429,2,0,0,1,0,
f88,384,R,true,892,2,0,1,1,1,
f88,385,R,true,712,1,1,1,1,1,
f88,386,R,true,1782,1,1,1,1,1,
f88,387,R,true,2360,1,1,0,1,1,
f88,388,R,true,3357,1,0,0,1,1,
f88,389,R,false,1650,1,1,0,0,1,
f88,390,R,true,2007,2,1,0,1,1,
f88,391,R,true,1526,1,0,0,1,1,
f88,392,R,true,1479,2,0,0,1,1,
f88,393,R,false,2904,2,0,1,1,0,
f88,394,R,true,1064,2,1,0,1,0,
f88,395,R,false,1709,1,0,0,0,1,
f88,396,R,true,1948,1,0,0,1,1,
f88,397,R,true,3916,1,1,1,0,1,
f88,398,R,false,1775,2,0,0,0,0,
f88,399,R,false,1822,1,1,1,0,0,
f88,400,R,false,4454,1,0,0,0,0,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
f88,401,R,true,2311,2,0,0,1,1,
f88,402,R,true,3719,1,1,0,1,0,
f88,403,R,true,1583,2,0,0,1,1,
f88,404,R,true,1273,1,1,0,1,1,
f88,405,R,false,1379,2,0,1,1,0,
f88,406,R,true,1795,2,1,1,1,1,
f88,407,R,true,1551,2,1,0,1,0,
f88,408,R,false,3508,1,1,0,0,0,
f88,409,R,false,3135,2,0,0,0,1,
f88,410,R,false,2295,1,1,1,1,0,
f88,411,R,true,1708,1,1,0,1,0,
f88,412,R,true,3405,2,1,1,1,1,
f88,413,R,true,5566,2,1,1,1,1,
f88,414,R,true,1669,2,1,0,1,1,
f88,415,R,true,3895,2,0,1,1,1,
f88,416,R,true,1233,1,1,0,1,1,
f88,417,R,true,2517,2,0,1,1,0,
f88,418,R,true,1260,1,0,1,1,1,
f88,419,R,false,1291,1,1,0,0,1,
f88,420,R,true,1893,2,0,1,1,1,
f88,421,R,true,1621,2,0,0,1,1,
f88,422,R,true,4222,2,1,1,1,1,
f88,423,R,true,3213,1,0,1,1,1,
f88,424,R,true,6035,2,1,1,1,1,
f88,425,R,true,4561,2,1,0,1,0,
f88,426,R,false,1258,1,1,1,0,1,
f88,427,R,true,1155,1,1,1,1,0,
f88,428,R,true,1584,1,0,0,1,1,
f88,429,R,true,1823,1,1,0,1,0,
f88,430,R,true,5830,2,1,1,1,1,
f88,431,R,true,3266,1,0,1,1,1,
f88,432,R,false,1681,2,0,1,1,0,
f88,433,R,true,3118,2,0,1,0,1,
f88,434,R,true,4093,1,0,0,1,0,
f88,435,R,true,1240,2,0,1,0,1,
f88,436,R,false,10721,2,0,1,0,0,
f88,437,R,true,60,1,0,1,1,1,
f88,438,R,false,455,2,0,1,1,1,
f88,439,R,true,1532,1,1,0,1,0,
f88,440,R,true,4677,1,1,1,1,1,
f88,441,R,true,6756,2,1,0,1,1,
f88,442,R,true,2666,2,0,1,0,1,
f88,443,R,false,2293,1,1,0,1,0,
f88,444,R,true,356,1,1,1,1,1,
f88,445,R,false,1117,2,1,0,0,0,
f88,446,R,true,4846,2,1,1,1,1,
f88,447,R,true,835,1,1,0,1,1,
f88,448,R,true,2149,1,1,1,1,1,
f88,449,R,true,1454,2,0,0,0,1,
f88,450,R,true,2151,2,0,1,0,1,
f88,451,R,true,999,1,0,1,1,1,
f88,452,R,true,839,1,1,1,0,1,
f88,453,R,false,957,2,0,0,0,0,
f88,454,R,true,2260,1,0,0,1,1,
f88,455,R,false,1044,2,0,1,1,1,
f88,456,R,true,2110,2,0,1,0,1,
f88,457,R,true,1175,1,1,1,1,1,
f88,458,R,true,1452,1,1,0,1,0,
f88,459,R,false,1507,2,1,0,0,1,
f88,460,R,true,1229,2,1,0,1,0,
f88,461,R,true,1192,2,1,0,1,1,
f88,462,R,true,5620,2,0,0,1,1,
f88,463,R,true,197,1,1,0,1,1,
f88,464,R,true,740,1,1,0,0,1,
f88,465,R,true,887,2,0,0,1,1,
f88,466,R,true,401,1,0,0,1,0,
f88,467,R,false,64,2,0,0,1,1,
f88,468,R,true,1269,1,1,1,1,1,
f88,469,R,true,8085,1,0,0,1,0,
