subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
94t,212,L,true,465,1,1,0,1,1,
94t,213,L,true,407,2,0,0,1,1,
94t,214,L,true,424,2,0,1,1,1,
94t,215,L,true,526,2,0,0,0,1,
94t,216,L,false,366,2,1,1,0,0,
94t,217,L,false,450,1,0,1,0,0,
94t,218,L,false,363,1,1,1,0,1,
94t,219,L,true,547,2,0,1,1,1,
94t,220,L,true,1718,1,1,1,1,1,
94t,221,L,false,1359,2,0,0,1,0,
94t,222,L,false,576,1,1,0,0,1,
94t,223,L,true,789,2,1,0,1,1,
94t,224,L,true,920,2,1,0,1,1,
94t,225,L,false,934,1,0,0,0,0,
94t,226,L,true,872,1,0,0,1,1,
94t,227,L,true,1599,1,1,0,1,0,
94t,228,L,true,624,1,1,1,1,1,
94t,229,L,true,553,2,0,1,1,1,
94t,230,L,true,602,1,1,0,1,1,
94t,231,L,true,702,1,1,0,1,1,
94t,232,L,false,925,2,0,0,0,0,
94t,233,L,true,770,2,0,1,1,1,
94t,234,L,false,647,1,0,0,0,1,
94t,235,L,false,556,1,0,1,0,1,
94t,236,L,true,442,1,0,0,1,1,
94t,237,L,false,425,2,0,1,1,0,
94t,238,L,true,383,1,1,0,1,0,
94t,239,L,false,432,1,1,0,1,0,
94t,240,L,true,545,1,0,1,1,0,
94t,241,L,false,470,1,1,0,0,1,
94t,242,L,true,436,2,1,0,1,1,
94t,243,L,true,421,1,1,0,1,1,
94t,244,L,true,542,2,0,0,0,1,
94t,245,L,true,643,2,1,1,1,1,
94t,246,L,false,625,2,1,0,0,1,
94t,247,L,false,726,1,1,1,0,1,
94t,248,L,true,854,2,0,0,0,1,
94t,249,L,true,637,1,0,0,0,1,
94t,250,L,true,724,1,1,0,1,1,
94t,251,L,true,713,1,1,1,1,1,
94t,252,L,true,1407,2,0,0,0,1,
94t,253,L,false,579,2,0,1,0,0,
94t,254,L,true,667,2,0,1,1,1,
94t,255,L,false,658,1,1,1,0,1,
94t,256,L,true,351,2,0,0,0,1,
94t,257,L,false,741,2,0,0,1,0,
94t,258,L,false,404,1,0,1,0,1,
94t,259,L,true,451,1,0,1,0,1,
94t,260,L,true,597,1,0,0,0,1,
94t,261,L,true,398,2,0,0,1,1,
94t,262,L,false,403,1,1,1,0,0,
94t,263,L,false,416,1,1,0,1,0,
94t,264,L,false,444,2,0,1,0,1,
94t,265,L,true,716,1,1,1,0,1,
94t,266,L,true,477,1,1,0,1,1,
94t,267,L,true,740,2,1,1,1,1,
94t,268,L,true,705,2,0,0,1,1,
94t,269,L,true,551,2,1,0,1,1,
94t,270,L,true,577,1,1,0,1,1,
94t,271,L,false,740,1,0,1,1,0,
94t,272,L,true,454,2,1,1,1,1,
94t,273,L,false,567,2,1,0,1,0,
94t,274,L,true,542,2,1,0,1,1,
94t,275,L,true,711,1,1,1,0,1,
94t,276,L,true,530,2,0,1,0,1,
94t,277,L,true,581,1,1,1,1,1,
94t,278,L,true,567,2,1,1,1,1,
94t,279,L,true,579,1,0,0,1,1,
94t,280,L,true,630,2,0,0,1,1,
94t,281,L,false,589,1,0,1,0,0,
94t,282,L,true,558,1,0,1,1,0,
94t,283,L,true,634,2,0,1,0,1,
94t,284,L,true,462,2,0,1,1,1,
94t,285,L,true,671,2,0,1,1,1,
94t,286,L,true,552,1,1,1,1,1,
94t,287,L,true,622,1,1,1,0,1,
94t,288,L,true,791,1,1,0,1,1,
94t,289,L,false,1091,1,0,1,1,1,
94t,290,L,true,479,2,1,0,1,1,
94t,291,L,true,607,1,0,0,0,1,
94t,292,L,false,659,1,0,1,0,0,
94t,293,L,true,568,2,1,1,1,1,
94t,294,L,false,686,2,0,0,0,0,
94t,295,L,true,477,1,1,0,0,1,
94t,296,L,false,468,1,0,1,1,0,
94t,297,L,true,512,1,1,0,1,1,
94t,298,L,true,543,2,1,1,1,1,
94t,299,L,false,1041,2,1,1,1,0,
94t,300,L,true,449,2,1,1,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
94t,301,L,false,848,2,1,1,0,0,
94t,302,L,false,997,1,0,0,1,0,
94t,303,L,false,485,2,1,0,0,1,
94t,304,L,true,420,1,0,0,1,1,
94t,305,L,true,470,1,1,1,1,1,
94t,306,L,true,445,2,1,0,1,1,
94t,307,L,false,681,2,0,0,0,0,
94t,308,L,false,821,1,0,0,1,0,
94t,309,L,false,683,1,0,1,0,1,
94t,310,L,true,439,2,1,0,1,1,
94t,311,L,true,497,1,1,0,0,1,
94t,312,L,true,445,2,0,0,1,1,
94t,313,L,false,413,1,1,1,1,0,
94t,314,L,true,992,2,1,1,1,0,
94t,315,L,true,613,2,1,0,0,1,
94t,316,L,true,766,1,1,0,0,1,
94t,317,L,true,561,2,1,0,1,0,
94t,318,L,false,500,1,0,0,0,1,
94t,319,L,false,1964,1,0,0,0,1,
94t,320,L,true,596,1,1,0,1,0,
94t,321,L,false,431,1,0,0,1,0,
94t,322,L,true,510,2,0,1,0,1,
94t,323,L,false,632,2,0,1,1,0,
94t,324,L,true,350,1,0,1,1,0,
94t,325,L,false,40,2,0,0,0,0,
94t,326,L,false,292,1,1,0,1,1,
94t,327,L,false,599,1,1,0,1,0,
94t,328,L,true,1007,1,1,0,1,1,
94t,329,L,false,1255,2,0,1,1,0,
94t,330,L,true,783,2,1,0,1,1,
94t,331,L,false,645,2,0,1,0,1,
94t,332,L,true,748,1,1,1,1,1,
94t,333,L,true,720,1,1,1,1,1,
94t,334,L,false,1136,1,0,0,0,1,
94t,335,L,true,471,2,1,0,1,1,
94t,336,L,false,518,1,1,1,1,0,
94t,337,L,false,518,2,1,0,1,0,
94t,338,L,false,511,1,0,1,1,0,
94t,339,L,true,467,2,0,1,1,1,
94t,340,L,true,688,1,1,1,1,1,
94t,341,L,true,751,2,1,0,1,1,
94t,342,L,true,750,2,0,1,1,1,
94t,343,L,true,750,2,0,1,1,0,
94t,344,L,true,1270,2,0,0,1,1,
94t,345,L,true,1065,2,1,1,1,1,
94t,346,L,false,1059,1,0,0,1,1,
94t,347,L,true,945,2,1,0,1,1,
94t,348,L,true,853,2,1,0,1,1,
94t,349,L,true,1029,1,1,1,1,1,
94t,350,L,true,1012,2,0,1,1,1,
94t,351,L,true,802,2,0,0,1,1,
94t,352,L,true,721,2,0,0,1,1,
94t,353,L,true,1232,2,0,0,1,0,
94t,354,L,false,635,1,0,0,0,1,
94t,355,L,true,1200,2,1,0,1,1,
94t,356,L,true,2030,1,0,1,0,1,
94t,357,L,true,1296,1,1,0,1,1,
94t,358,L,false,718,1,1,0,0,0,
94t,359,L,true,853,2,1,1,1,1,
94t,360,L,false,1192,1,0,1,0,1,
94t,361,L,false,1006,1,0,1,1,0,
94t,362,L,true,943,2,1,1,1,1,
94t,363,L,false,1086,2,0,0,0,1,
94t,364,L,false,727,2,0,0,1,0,
94t,365,L,false,487,1,1,1,0,0,
94t,366,L,true,710,1,0,0,1,1,
94t,367,L,true,775,1,1,1,1,0,
94t,368,L,true,719,2,1,1,1,1,
94t,369,L,true,630,2,0,0,1,1,
94t,370,L,false,661,2,0,1,0,1,
94t,371,L,true,655,2,1,1,1,1,
94t,372,L,false,889,1,1,1,0,1,
94t,373,L,false,489,1,0,1,1,0,
94t,374,L,true,512,1,1,1,1,1,
94t,375,L,true,590,2,1,0,1,1,
94t,376,L,true,660,1,1,1,1,1,
94t,377,L,true,615,2,1,1,1,1,
94t,378,L,true,686,2,1,0,1,1,
94t,379,L,true,711,1,1,1,1,1,
94t,380,L,true,565,2,0,1,1,1,
94t,381,L,true,645,1,0,1,1,1,
94t,382,L,true,2178,2,0,0,1,0,
94t,383,L,false,807,2,0,0,0,1,
94t,384,L,true,856,2,1,0,1,1,
94t,385,L,true,1081,2,0,0,0,1,
94t,386,L,false,1519,2,0,1,0,0,
94t,387,L,true,782,2,1,0,1,1,
94t,388,L,true,726,1,0,0,1,1,
94t,389,L,true,737,2,1,0,1,1,
94t,390,L,true,647,1,0,0,1,1,
94t,391,L,true,1310,2,0,0,0,1,
94t,392,L,true,780,2,1,1,1,1,
94t,393,L,false,960,1,1,0,1,0,
94t,394,L,true,708,2,0,0,1,1,
94t,395,L,true,744,1,1,1,1,1,
94t,396,L,true,809,1,1,0,1,1,
94t,397,L,true,654,1,1,0,1,1,
94t,398,L,true,622,1,1,0,1,1,
94t,399,L,true,492,1,0,1,1,0,
94t,400,L,true,412,1,0,1,1,0,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
94t,401,L,true,1904,2,0,0,0,1,
94t,402,L,false,1429,1,1,0,0,1,
94t,403,L,true,1193,1,1,0,1,1,
94t,404,L,true,898,2,1,0,1,1,
94t,405,L,true,1980,2,1,1,0,1,
94t,406,L,true,1328,2,0,0,0,1,
94t,407,L,true,761,2,0,1,1,1,
94t,408,L,true,652,1,0,1,1,1,
94t,409,L,false,790,1,0,1,0,0,
94t,410,L,false,1487,1,0,0,0,1,
94t,411,L,false,1287,2,1,1,1,0,
94t,412,L,true,864,1,1,0,1,1,
94t,413,L,false,1517,1,0,1,1,0,
94t,414,L,false,1259,1,1,1,1,0,
94t,415,L,false,992,2,1,0,0,0,
94t,416,L,true,1193,2,1,0,1,0,
94t,417,L,true,877,2,1,1,1,1,
94t,418,L,true,1620,1,0,1,0,1,
94t,419,L,true,1740,1,1,0,1,0,
94t,420,L,false,1688,1,0,0,1,0,
94t,421,L,false,980,1,1,0,0,0,
94t,422,L,false,770,2,1,1,1,1,
94t,423,L,false,1219,1,0,0,0,0,
94t,424,L,true,1272,1,0,0,0,1,
94t,425,L,true,1478,1,1,0,1,0,
94t,426,L,true,670,1,0,1,1,1,
94t,427,L,false,1559,2,0,1,0,1,
94t,428,L,true,1064,1,1,0,1,1,
94t,429,L,true,1073,2,1,1,1,1,
94t,430,L,true,1414,1,1,0,1,1,
94t,431,L,true,852,1,1,0,1,1,
94t,432,L,true,662,1,1,1,1,1,
94t,433,L,true,790,1,1,1,1,1,
94t,434,L,true,1860,1,0,0,1,0,
94t,435,L,true,916,2,1,1,1,1,
94t,436,L,true,871,1,1,0,1,1,
94t,437,L,true,2053,2,1,0,1,0,
94t,438,L,false,932,2,1,1,0,1,
94t,439,L,true,1702,1,0,1,0,1,
94t,440,L,true,1307,1,0,1,0,1,
94t,441,L,true,1205,2,1,0,1,1,
94t,442,L,true,804,2,0,1,1,1,
94t,443,L,true,968,1,1,0,1,1,
94t,444,L,true,1259,1,1,0,1,0,
94t,445,L,false,975,2,1,1,0,0,
94t,446,L,false,1663,1,1,0,0,1,
94t,447,L,true,933,1,1,0,1,1,
94t,448,L,true,1310,1,1,0,1,1,
94t,449,L,false,994,1,0,0,1,1,
94t,450,L,true,869,1,1,1,1,1,
94t,451,L,true,2079,1,0,0,0,1,
94t,452,L,true,757,1,0,1,1,1,
94t,453,L,true,920,2,0,1,1,1,
94t,454,L,false,867,2,0,1,0,0,
94t,455,L,true,312,2,1,0,1,1,
94t,456,L,false,334,1,1,1,1,0,
94t,457,L,true,576,1,1,1,1,1,
94t,458,L,false,846,2,0,0,1,0,
94t,459,L,false,674,2,1,1,0,1,
94t,460,L,true,572,1,0,0,1,1,
94t,461,L,true,864,1,1,1,1,1,
94t,462,L,true,797,2,1,1,1,1,
94t,463,L,true,623,2,0,1,1,1,
94t,464,L,false,742,1,1,0,0,0,
94t,465,L,true,1100,2,0,0,1,1,
94t,466,L,true,695,2,1,0,1,1,
94t,467,L,true,1007,1,1,0,1,1,
94t,468,L,false,1326,1,0,1,1,0,
94t,469,L,true,539,1,0,1,1,1,
94t,470,L,false,800,1,0,0,0,0,
94t,471,L,true,712,1,0,1,1,1,
94t,472,L,true,1074,1,0,1,0,0,
94t,473,L,false,526,1,1,0,1,1,
94t,474,L,false,558,2,1,0,0,1,
94t,475,L,true,622,1,1,0,1,1,
94t,476,L,true,890,2,1,1,1,1,
94t,477,L,true,727,2,0,0,1,1,
94t,478,L,true,571,1,1,0,1,0,
94t,479,L,true,559,2,1,0,1,0,
94t,480,L,false,589,1,0,1,0,0,
94t,481,L,true,541,2,1,0,1,0,
94t,482,L,true,653,2,1,1,1,1,
94t,483,L,false,797,2,1,1,0,0,
94t,484,L,false,581,1,1,0,0,1,
94t,485,L,true,696,2,0,0,1,1,
94t,486,L,true,699,2,0,1,1,1,
94t,487,L,true,739,2,0,1,1,1,
94t,488,L,true,690,1,0,0,1,1,
94t,489,L,false,1682,1,0,1,0,1,
94t,490,L,true,703,1,0,1,1,1,
94t,491,L,true,616,2,0,0,1,1,
94t,492,L,true,518,1,0,0,1,0,
94t,493,L,false,636,2,0,1,0,0,
94t,494,L,true,685,2,1,1,1,1,
94t,495,L,false,1813,2,0,0,1,0,
94t,496,L,false,1029,1,1,0,0,0,
94t,497,L,true,646,2,0,0,1,1,
94t,498,L,false,1074,1,0,1,1,1,
94t,499,L,false,548,1,0,1,0,0,
94t,500,L,true,693,1,1,1,1,1,
