"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","69","267581","0.0-2.0-0.22","0uk","[""L""]","","","","","","761","key","z","z","16.686563218391136","798","448.5","1","1","0","1","1","true","",""
"","psychophysics","70","268588","0.0-2.0-1.22","0uk","[""L""]","","","","","","null","key","null","null","16.685677966100986","798","448.5","1","1","0","1","1","","",""
"","psychophysics","71","269598","0.0-2.0-2.22-0.22","0uk","[""L""]","","","","","","null","key","null","null","16.687049999999967","798","448.5","1","1","0","1","1","","",""
"","psychophysics","72","271762","0.0-2.0-0.23","0uk","[""L""]","","","","","","1460","key","m","m","16.686234374999913","798","448.5","1","0","1","0","0","false","",""
"","psychophysics","73","272770","0.0-2.0-1.23","0uk","[""L""]","","","","","","null","key","null","null","16.68713333333338","798","448.5","1","0","1","0","0","","",""
"","psychophysics","74","273779","0.0-2.0-3.23-0.23","0uk","[""L""]","","","","","","null","key","null","null","16.686610169491683","798","448.5","1","0","1","0","0","","",""
"","psychophysics","75","274834","0.0-2.0-0.24","0uk","[""L""]","","","","","","352","key","z","z","16.6873064516131","798","448.5","2","1","0","1","1","false","",""
"","psychophysics","76","275843","0.0-2.0-1.24","0uk","[""L""]","","","","","","null","key","null","null","16.68675000000027","798","448.5","2","1","0","1","1","","",""
"","psychophysics","77","276851","0.0-2.0-3.24-0.24","0uk","[""L""]","","","","","","null","key","null","null","16.686593220338334","798","448.5","2","1","0","1","1","","",""
"","psychophysics","78","277955","0.0-2.0-0.25","0uk","[""L""]","","","","","","397","key","m","m","16.68690769230732","798","448.5","2","1","0","1","1","true","",""
"","psychophysics","79","278962","0.0-2.0-1.25","0uk","[""L""]","","","","","","null","key","null","null","16.68676666666676","798","448.5","2","1","0","1","1","","",""
"","psychophysics","80","279971","0.0-2.0-2.25-0.25","0uk","[""L""]","","","","","","null","key","null","null","16.685983050847426","798","448.5","2","1","0","1","1","","",""
"","psychophysics","81","281066","0.0-2.0-0.26","0uk","[""L""]","","","","","","388","key","m","m","16.684323076922624","798","448.5","1","0","1","1","1","false","",""
"","psychophysics","82","282073","0.0-2.0-1.26","0uk","[""L""]","","","","","","null","key","null","null","16.6857457627124","798","448.5","1","0","1","1","1","","",""
"","psychophysics","83","283083","0.0-2.0-3.26-0.26","0uk","[""L""]","","","","","","null","key","null","null","16.687149999999868","798","448.5","1","0","1","1","1","","",""
"","psychophysics","84","284099","0.0-2.0-0.27","0uk","[""L""]","","","","","","313","key","z","z","16.686566666666963","798","448.5","2","0","1","1","0","false","",""
"","psychophysics","85","285107","0.0-2.0-1.27","0uk","[""L""]","","","","","","null","key","null","null","16.68488135593213","798","448.5","2","0","1","1","0","","",""
"","psychophysics","86","286118","0.0-2.0-3.27-0.27","0uk","[""L""]","","","","","","null","key","null","null","16.686233333333316","798","448.5","2","0","1","1","0","","",""
"","psychophysics","87","287070","0.0-2.0-0.28","0uk","[""L""]","","","","","","248","key","m","m","16.6857678571427","798","448.5","1","1","1","1","1","false","",""
"","psychophysics","88","288077","0.0-2.0-1.28","0uk","[""L""]","","","","","","null","key","null","null","16.686305084745243","798","448.5","1","1","1","1","1","","",""
"","psychophysics","89","289088","0.0-2.0-3.28-0.28","0uk","[""L""]","","","","","","null","key","null","null","16.686516666666527","798","448.5","1","1","1","1","1","","",""
"","psychophysics","90","290410","0.0-2.0-0.29","0uk","[""L""]","","","","","","619","key","m","m","16.68597435897428","798","448.5","1","0","1","1","0","false","",""
"","psychophysics","91","291418","0.0-2.0-1.29","0uk","[""L""]","","","","","","null","key","null","null","16.685779661017122","798","448.5","1","0","1","1","0","","",""
"","psychophysics","92","292428","0.0-2.0-3.29-0.29","0uk","[""L""]","","","","","","null","key","null","null","16.686483333333552","798","448.5","1","0","1","1","0","","",""
"","psychophysics","93","293482","0.0-2.0-0.30","0uk","[""L""]","","","","","","352","key","z","z","16.685499999999827","798","448.5","2","1","1","0","1","false","",""
"","psychophysics","94","294490","0.0-2.0-1.30","0uk","[""L""]","","","","","","null","key","null","null","16.687101694915082","798","448.5","2","1","1","0","1","","",""
"","psychophysics","95","295499","0.0-2.0-3.30-0.30","0uk","[""L""]","","","","","","null","key","null","null","16.686183333332885","798","448.5","2","1","1","0","1","","",""
"","psychophysics","96","296229","0.0-2.0-0.31","0uk","[""L""]","","","","","","27","key","m","m","16.686906976744446","798","448.5","2","0","0","1","1","true","",""
"","psychophysics","97","297237","0.0-2.0-1.31","0uk","[""L""]","","","","","","null","key","null","null","16.68567796610197","798","448.5","2","0","0","1","1","","",""
"","psychophysics","98","298248","0.0-2.0-2.31-0.31","0uk","[""L""]","","","","","","null","key","null","null","16.68723333333328","798","448.5","2","0","0","1","1","","",""
"","psychophysics","99","299166","0.0-2.0-0.32","0uk","[""L""]","","","","","","215","key","z","z","16.685388888888863","798","448.5","1","0","0","1","0","true","",""
"","psychophysics","100","300174","0.0-2.0-1.32","0uk","[""L""]","","","","","","null","key","null","null","16.684966101694922","798","448.5","1","0","0","1","0","","",""
"","psychophysics","101","301185","0.0-2.0-2.32-0.32","0uk","[""L""]","","","","","","null","key","null","null","16.686249999999806","798","448.5","1","0","0","1","0","","",""
"","psychophysics","102","302546","0.0-2.0-0.33","0uk","[""L""]","","","","","","658","key","m","m","16.686000000000057","798","448.5","2","1","1","1","0","true","",""
"","psychophysics","103","303554","0.0-2.0-1.33","0uk","[""L""]","","","","","","null","key","null","null","16.68695000000007","798","448.5","2","1","1","1","0","","",""
"","psychophysics","104","304562","0.0-2.0-2.33-0.33","0uk","[""L""]","","","","","","null","key","null","null","16.687423728812895","798","448.5","2","1","1","1","0","","",""
