"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","56","347060","0.0-2.0-3.17-0.17","pj7","[""R""]","","","","","","null","key","null","null","16.68686666666666","740.5","416.5","1","0","0","1","0","","",""
"","psychophysics","57","349894","0.0-2.0-0.18","pj7","[""R""]","","","","","","2130","key","z","z","16.685946745562404","740.5","416.5","2","0","1","1","0","false","",""
"","psychophysics","58","350901","0.0-2.0-1.18","pj7","[""R""]","","","","","","null","key","null","null","16.687423728813883","740.5","416.5","2","0","1","1","0","","",""
"","psychophysics","59","351912","0.0-2.0-3.18-0.18","pj7","[""R""]","","","","","","null","key","null","null","16.68695000000007","740.5","416.5","2","0","1","1","0","","",""
"","psychophysics","60","355717","0.0-2.0-0.19","pj7","[""R""]","","","","","","3101","key","z","z","16.685942731277674","740.5","416.5","1","0","0","1","1","true","",""
"","psychophysics","61","356723","0.0-2.0-1.19","pj7","[""R""]","","","","","","null","key","null","null","16.685898305084635","740.5","416.5","1","0","0","1","1","","",""
"","psychophysics","62","357735","0.0-2.0-2.19-0.19","pj7","[""R""]","","","","","","null","key","null","null","16.686999999999536","740.5","416.5","1","0","0","1","1","","",""
"","psychophysics","63","361859","0.0-2.0-0.20","pj7","[""R""]","","","","","","3420","key","m","m","16.685890243902406","740.5","416.5","2","1","0","0","1","true","",""
"","psychophysics","64","362866","0.0-2.0-1.20","pj7","[""R""]","","","","","","null","key","null","null","16.685983050847426","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","65","363875","0.0-2.0-2.20-0.20","pj7","[""R""]","","","","","","null","key","null","null","16.68758333333341","740.5","416.5","2","1","0","0","1","","",""
"","psychophysics","66","366947","0.0-2.0-0.21","pj7","[""R""]","","","","","","2367","key","z","z","16.68631147541","740.5","416.5","2","1","1","0","0","false","",""
"","psychophysics","67","367954","0.0-2.0-1.21","pj7","[""R""]","","","","","","null","key","null","null","16.6864406779661","740.5","416.5","2","1","1","0","0","","",""
"","psychophysics","68","368965","0.0-2.0-3.21-0.21","pj7","[""R""]","","","","","","null","key","null","null","16.686549999999503","740.5","416.5","2","1","1","0","0","","",""
"","psychophysics","69","380246","0.0-2.0-0.22","pj7","[""R""]","","","","","","10577","key","m","m","16.6858548148148","740.5","416.5","2","0","0","1","1","true","",""
"","psychophysics","70","381252","0.0-2.0-1.22","pj7","[""R""]","","","","","","null","key","null","null","16.686898305084778","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","71","382263","0.0-2.0-2.22-0.22","pj7","[""R""]","","","","","","null","key","null","null","16.68713333333338","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","72","387459","0.0-2.0-0.23","pj7","[""R""]","","","","","","4491","key","m","m","16.68618064516115","740.5","416.5","2","0","1","1","0","true","",""
"","psychophysics","73","388467","0.0-2.0-1.23","pj7","[""R""]","","","","","","null","key","null","null","16.68691525423714","740.5","416.5","2","0","1","1","0","","",""
"","psychophysics","74","389477","0.0-2.0-2.23-0.23","pj7","[""R""]","","","","","","null","key","null","null","16.686083333332984","740.5","416.5","2","0","1","1","0","","",""
"","psychophysics","75","392276","0.0-2.0-0.24","pj7","[""R""]","","","","","","2095","key","z","z","16.686365269461206","740.5","416.5","1","1","1","1","1","true","",""
"","psychophysics","76","393283","0.0-2.0-1.24","pj7","[""R""]","","","","","","null","key","null","null","16.68550847457639","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","77","394294","0.0-2.0-2.24-0.24","pj7","[""R""]","","","","","","null","key","null","null","16.687099999999432","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","78","399123","0.0-2.0-0.25","pj7","[""R""]","","","","","","4126","key","m","m","16.68590625000009","740.5","416.5","2","0","1","1","1","true","",""
"","psychophysics","79","400131","0.0-2.0-1.25","pj7","[""R""]","","","","","","null","key","null","null","16.68727118644066","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","80","401141","0.0-2.0-2.25-0.25","pj7","[""R""]","","","","","","null","key","null","null","16.686416666666627","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","81","403443","0.0-2.0-0.26","pj7","[""R""]","","","","","","1599","key","m","m","16.68640145985367","740.5","416.5","2","0","0","1","1","true","",""
"","psychophysics","82","404451","0.0-2.0-1.26","pj7","[""R""]","","","","","","null","key","null","null","16.685135593220505","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","83","405460","0.0-2.0-2.26-0.26","pj7","[""R""]","","","","","","null","key","null","null","16.687149999999868","740.5","416.5","2","0","0","1","1","","",""
"","psychophysics","84","407747","0.0-2.0-0.27","pj7","[""R""]","","","","","","1584","key","z","z","16.6859191176473","740.5","416.5","1","0","1","1","1","true","",""
"","psychophysics","85","408754","0.0-2.0-1.27","pj7","[""R""]","","","","","","null","key","null","null","16.6869322033895","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","86","409763","0.0-2.0-2.27-0.27","pj7","[""R""]","","","","","","null","key","null","null","16.687216666666792","740.5","416.5","1","0","1","1","1","","",""
"","psychophysics","87","411859","0.0-2.0-0.28","pj7","[""R""]","","","","","","1392","key","z","z","16.686000000000107","740.5","416.5","1","1","1","1","1","true","",""
"","psychophysics","88","412867","0.0-2.0-1.28","pj7","[""R""]","","","","","","null","key","null","null","16.68713333333338","740.5","416.5","1","1","1","1","1","","",""
"","psychophysics","89","413875","0.0-2.0-2.28-0.28","pj7","[""R""]","","","","","","null","key","null","null","16.687508474576674","740.5","416.5","1","1","1","1","1","","",""
