68678,69205.75,527.75,69228.75,69332.5,103.75,65032.25,65659.75,627.5,65645.5,65744.25,98.75,64728,65239,511,65193.75,65288,94.25
69608.75,70120,511.25,70148.75,70252.5,103.75,66013,66540.75,527.75,66535.5,66634.25,98.75,65576,66103.5,527.5,66056.25,66150.5,94.25
70523,71050.75,527.75,71068.75,71172.5,103.75,67010.25,67538.25,528,67525.5,67624.25,98.75,66440,66951.25,511.25,66914.25,67018.25,104
71453.75,71965,511.25,71988.75,72092.5,103.75,68041,68534.75,493.75,68525.5,68624.25,98.75,67304.5,67815.5,511,67768.25,67862.5,94.25
72368,72879.25,511.25,72908.75,73012.5,103.75,68905.25,69416.5,511.25,69415.5,69514.25,98.75,68152.25,68663.25,511,68625.25,68719.5,94.25
73282.5,73793.5,511,73828,73932.5,104.5,69803,70314,511,70285.5,70384.25,98.75,69000,69527.25,527.25,69478.75,69573,94.25
74196.5,74707.75,511.25,74728,74832.5,104.5,70650.5,71178.5,528,71165.5,71264.25,98.75,69881,70392,511,70353.25,70447.5,94.25
75110.75,75622,511.25,75648.75,75752.5,103.75,71681.25,72209,527.75,72185.5,72284.25,98.75,70728.75,71239.5,510.75,71191.75,71295.25,103.5
76042.25,76552.75,510.5,76588,76692.5,104.5,72562.5,73090,527.5,73095.5,73194.25,98.75,71576.5,72087.5,511,72051,72155.25,104.25
76956.25,77483,526.75,77508.75,77612.5,103.75,73459.75,74070.75,611,74055.5,74154.25,98.75,72424.25,72935.25,511,72890.5,72994,103.5
77886.75,78397.75,511,78428,78532.5,104.5,74424,74951.75,527.75,74945.5,75044.25,98.75,73272,73766.25,494.25,73722.75,73827,104.25
78817.5,79328.75,511.25,79348.75,79452.5,103.75,75471.5,75982.25,510.75,75975.5,76074.25,98.75,74103,74630.75,527.75,74590.75,74685,94.25
79731.75,80243,511.25,80268.75,80372.5,103.75,76352,76863.25,511.25,76865.5,76964.25,98.75,74984,75495,511,75445,75549.25,104.25
80646,81157,511,81188.75,81292.5,103.75,77249.75,77761,511.25,77765.5,77864.25,98.75,75848.25,76342.75,494.5,76296,76390.25,94.25
81577,82088,511,82108,82212.5,104.5,78147.25,78691.75,544.5,78665.5,78764.25,98.75,76779.25,77273.75,494.5,77223,77327.25,104.25
82474.5,82985.5,511,83008.75,83112.75,104,79045,79556,511,79555.5,79654.25,98.75,77693.5,78221.25,527.75,78174.75,78269,94.25
83388.75,83883.25,494.5,83908.75,84012.5,103.75,80042.25,80553,510.75,80545.5,80644.25,98.75,78557.75,79069,511.25,79023.75,79128,104.25
84286.25,84797.5,511.25,84828.75,84932.75,104,80906.5,81417.75,511.25,81415.5,81514.25,98.75,79405.5,79916.5,511,79871.5,79965.75,94.25
85217.25,85728.25,511,85748.25,85851.75,103.5,81787.5,82298.75,511.25,82295.5,82394.25,98.75,80253.75,80764.25,510.5,80702,80796.25,94.25
86132,86642.5,510.5,86689,86792.75,103.75,82668.5,83179.25,510.75,83185.5,83284.25,98.75,81184.25,81695.25,511,81647.5,81751,103.5
87062.25,87590,527.75,87608.75,87711.75,103,83549.5,84060.75,511.25,84065.5,84164.25,98.75,82048.5,82543,494.5,82505.5,82609.5,104
