20605.75,20629,23.25,20580.5,20740.75,160.25,18793.25,18798.75,5.5,18751.25,18894.75,143.5,19914.25,19916.75,2.5,19872,20029.5,157.5,18361.5,18368.5,7,18321.25,18464.25,143,19629.75,19654.5,24.75,19605.5,19749,143.5,NA,NA,NA,18974.5,19118,143.5
20990,20995.25,5.25,20964.75,21108.25,143.5,19143.5,19149.5,6,19102,19245.5,143.5,20281.25,20284.25,3,20256.25,20413.5,157.25,18713,18719.25,6.25,18672,18815,143,19996.75,20022,25.25,19973,20116.5,143.5,19366,19373,7,19325,19468.75,143.75
21356.75,21380.75,24,21331.75,21492.25,160.5,19494,19500.25,6.25,19452.5,19596.25,143.75,20649.25,20669.5,20.25,20624,20797.75,173.75,19061.75,19070,8.25,19022.75,19165.75,143,20364,20389.5,25.5,20340.5,20484,143.5,19716.25,19723.75,7.5,19692.5,19819.5,127
21741,21747,6,21699.25,21859.75,160.5,19844.75,19851,6.25,19803.25,19947,143.75,21049.75,21052.5,2.75,21007.75,21165.25,157.5,19414.5,19420.75,6.25,19373.75,19516.5,142.75,20732,20756.75,24.75,20708,20851.5,143.5,20066.75,20074.5,7.75,20043.25,20170.25,127
22108.75,22132.25,23.5,22083.25,22227.25,144,20195.5,20201.75,6.25,20154,20297.75,143.75,21416.5,21438,21.5,21391.5,21549.25,157.75,19782,19788.25,6.25,19741,19884,143,21099,21124.25,25.25,21075.5,21235.75,160.25,20417.5,20425.25,7.75,20394.75,20537.75,143
22475.5,22499.75,24.25,22450.75,22611.5,160.75,20546.75,20552.5,5.75,20504.75,20648.5,143.75,21784.5,21805.25,20.75,21759,21916.75,157.75,20132.75,20139,6.25,20091.5,20234.75,143.25,21466.25,21491.5,25.25,21443.25,21603,159.75,20768.25,20775.75,7.5,20728.75,20871.75,143
22859.75,22883.75,24,22835,22979,144,20899,20903.25,4.25,20856.25,20999.25,143,22168,22171.75,3.75,22126.75,22284.25,157.5,20483.25,20489.5,6.25,20442.5,20585.5,143,21850.25,21858,7.75,21810.75,21970.5,159.75,21120,21126.5,6.5,21096,21239.25,143.25
23245,23250.25,5.25,23218.75,23363,144.25,21266.5,21270.75,4.25,21223.5,21366.75,143.25,22554.75,22556,1.25,22495.5,22668.25,172.75,20834,20840.5,6.5,20793.25,20936.25,143,22219,22225.5,6.5,22178.25,22338,159.75,21471,21477.25,6.25,21447,21573.25,126.25
23629,23652,23,23587,23747.25,160.25,21617.25,21621.25,4,21574.25,21717.5,143.25,22921.75,22923.5,1.75,22896.25,23052.5,156.25,21201.25,21207.75,6.5,21160.25,21303.75,143.5,22586.75,22593,6.25,22545.5,22705.5,160,21821.75,21828,6.25,21797.5,21940.75,143.25
23996.75,24019.5,22.75,23971.25,24131.5,160.25,21967.75,21972,4.25,21925,22068.25,143.25,23289.25,23308.5,19.25,23263.5,23420,156.5,21552.25,21558.5,6.25,21527.5,21671.25,143.75,22953.5,22960.25,6.75,22912.75,23073,160.25,22189,22195.5,6.5,22148,22291.5,143.5
24380.5,24385.75,5.25,24338.5,24499,160.5,22318.25,22322.75,4.5,22275.75,22419,143.25,23673.5,23675,1.5,23647.5,23787.5,140,21903,21909.25,6.25,21861.75,22005.25,143.5,23320.75,23327.75,7,23280.25,23440.5,160.25,22539.5,22546.25,6.75,22498.75,22659,160.25
24764.25,24770,5.75,24722.5,24883,160.5,22668.75,22673.5,4.75,22626.5,22769.75,143.25,24040.25,24060,19.75,24014.75,24171.5,156.75,22253.5,22260,6.5,22212.5,22356,143.5,23688,23695.25,7.25,23664.25,23807.75,143.5,22890.25,22897,6.75,22866.25,22993,126.75
