11901,11925,24,11879.75,12035.25,155.5,15156.25,15162.75,6.5,15136,15273.75,137.75,13480.5,13507.75,27.25,13442.25,13634.5,192.25,11639.75,11648.75,9,11618,11759.75,141.75,16563.75,16569.5,5.75,16538.5,16680.5,142,10766.75,10773,6.25,10741.75,10884,142.25
12267.25,12291.25,24,12246.25,12401.75,155.5,15505.75,15512.5,6.75,15484.5,15623.5,139,13880.5,13907.25,26.75,13841.75,14034.25,192.5,12006,12015,9,11984.25,12126,141.75,16979.75,17019.75,40,16921.5,17146.75,225.25,11116.5,11122.75,6.25,11091.25,11233.75,142.5
12650.25,12657,6.75,12612.5,12768,155.5,15855.25,15862.25,7,15834.5,15973.25,138.75,14296.75,14323.5,26.75,14241.25,14417.25,176,12372,12381.25,9.25,12350.5,12492.5,142,17428.75,17452.5,23.75,17371,17579.75,208.75,11466,11472.25,6.25,11441,11583.25,142.25
13016.5,13040.5,24,12979,13134.25,155.25,16205.25,16211.75,6.5,16184.5,16322.75,138.25,14696,14723.25,27.25,14641,14833.5,192.5,12738.75,12747.5,8.75,12716.75,12858.75,142,17845.5,17869,23.5,17804,17996,192,11815.5,11822,6.5,11790.5,11933,142.5
13383,13389.5,6.5,13344.5,13500.5,156,16571.75,16578,6.25,16550.75,16689,138.25,15095.75,15139.5,43.75,15040.75,15249.75,209,13105,13114,9,13083.25,13225,141.75,18278.75,18318.5,39.75,18220.25,18445.5,225.25,12165.5,12171.75,6.25,12140.25,12282.75,142.5
13765.75,13772.5,6.75,13727.75,13866.75,139,16921.25,16927.75,6.5,16900,17038.75,138.75,15512,15539,27,15457,15666,209,13454.5,13463.5,9,13433,13574.75,141.75,18695.25,18700.75,5.5,18670,18811.75,141.75,12515.25,12521.25,6,12490,12632.25,142.25
14132,14156,24,14094,14249.75,155.75,17271,17277.5,6.5,17250,17388.5,138.5,15928.25,15955.25,27,15873.25,16065.5,192.25,13804.25,13813.25,9,13782.5,13924.25,141.75,19077.5,19101,23.5,19052.5,19228,175.5,12864.5,12871,6.5,12839.75,12982,142.25
14498.5,14505.25,6.75,14477,14616.25,139.25,17620.75,17627,6.25,17599.75,17738,138.25,16327.75,16354.75,27,16272.75,16465.25,192.5,14170.25,14179.5,9.25,14132.25,14290.75,158.5,19494,19534,40,19435.5,19644.25,208.75,13214.5,13220.75,6.25,13188.75,13331.5,142.75
14865,14871.5,6.5,14843.5,14982.5,139,17987,17993.5,6.5,17966,18104.5,138.5,16744.25,16771.25,27,16689.25,16881.5,192.25,14520.25,14529.25,9,14498.75,14640.5,141.75,19960.25,20000.25,40,19901.75,20110.5,208.75,13564.25,13570.25,6,13539,13681.25,142.25
15247.75,15254.5,6.75,15209.5,15365.5,156,18336.75,18343,6.25,18315.75,18454,138.25,17143.75,17170.75,27,17088.75,17281,192.25,14870,14878.75,8.75,14848.25,14990,141.75,20409.75,20433,23.25,20334.75,20560.25,225.5,13914,13920,6,13888.75,14031,142.25
15630.75,15637.5,6.75,15592.75,15748.5,155.75,18686.25,18692.75,6.5,18665.5,18803.75,138.25,17560,17587,27,17504.75,17697.25,192.5,15236.25,15245.25,9,15214.25,15356.25,142,20842.25,20866,23.75,20784.25,20993,208.75,14263,14269.75,6.75,14238.5,14380.5,142
15980.5,16004.25,23.75,15958.75,16114.75,156,19036,19042.5,6.5,19014.75,19153.5,138.75,17959.75,17986.75,27,17904.5,18097,192.5,15585.75,15594.75,9,15564,15706,142,21275.5,21298.75,23.25,21217.25,21409.25,192,14613,14619.25,6.25,14587.75,14730.25,142.5
16363.25,16370,6.75,16342.25,16497.75,155.5,19401.75,19408.75,7,19381.25,19519.75,138.5,18359.25,18386.25,27,18304,18496.5,192.5,15952.25,15961.25,9,15930.25,16072.25,142,21692,21731.75,39.75,21650.25,21859,208.75,14962.75,14969,6.25,14937.75,15080,142.25
