subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
0uk,353,L,false,319,1,1,0,0,1,
0uk,354,L,true,36,1,1,0,1,0,
0uk,355,L,true,53,1,1,0,1,1,
0uk,356,L,true,277,1,1,1,0,0,
0uk,357,L,true,270,1,1,1,0,1,
0uk,358,L,false,284,2,1,0,1,0,
0uk,359,L,true,107,2,0,1,1,1,
0uk,360,L,false,80,2,0,0,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
0uk,361,L,false,903,2,0,1,1,1,
0uk,362,L,true,158,2,1,1,1,1,
0uk,363,L,false,12,2,0,0,1,0,
0uk,364,L,true,339,2,0,0,0,1,
0uk,365,L,false,90,2,1,1,1,1,
0uk,366,L,true,416,1,1,0,1,1,
0uk,367,L,true,760,2,0,1,0,1,
0uk,368,L,false,327,1,0,1,0,1,
0uk,369,L,false,293,2,0,1,0,1,
0uk,370,L,false,290,2,0,1,0,1,
0uk,371,L,false,131,1,1,1,0,1,
0uk,372,L,true,285,1,1,1,1,0,
0uk,373,L,true,94,1,1,1,1,0,
0uk,374,L,false,48,2,0,1,1,1,
0uk,375,L,false,588,1,0,0,0,1,
0uk,376,L,true,360,2,0,1,1,0,
0uk,377,L,true,1093,1,1,0,1,0,
0uk,378,L,false,425,1,0,1,1,1,
0uk,379,L,true,514,2,0,1,0,1,
0uk,380,L,false,164,1,0,1,1,0,
0uk,381,L,false,418,2,0,0,0,1,
0uk,382,L,false,72,1,1,1,1,1,
0uk,383,L,true,175,2,0,1,1,1,
0uk,384,L,false,279,2,0,1,0,1,
0uk,385,L,true,37,2,1,0,1,1,
0uk,386,L,false,120,1,1,0,1,1,
0uk,387,L,false,73,1,0,1,0,1,
0uk,388,L,false,1198,2,1,1,1,0,
0uk,389,L,false,483,2,0,1,1,1,
0uk,390,L,true,303,2,0,1,1,1,
0uk,391,L,true,1398,1,1,0,0,1,
0uk,392,L,true,823,1,1,0,1,0,
0uk,393,L,true,1657,1,1,0,1,1,
0uk,394,L,false,2300,2,1,0,1,0,
0uk,395,L,false,52,1,0,1,1,1,
0uk,396,L,false,1119,2,0,1,1,0,
0uk,397,L,false,1534,1,1,0,0,1,
0uk,398,L,false,120,2,0,1,1,1,
0uk,399,L,true,134,1,1,0,1,1,
0uk,400,L,false,347,1,0,1,0,0,
0uk,401,L,true,134,1,1,1,0,0,
0uk,402,L,true,439,1,0,1,0,1,
0uk,403,L,true,200,1,0,1,1,1,
0uk,404,L,true,184,1,1,0,1,1,
0uk,405,L,true,182,2,0,1,1,1,
0uk,406,L,false,18,1,0,1,1,1,
0uk,407,L,true,687,1,0,0,0,0,
0uk,408,L,false,284,1,0,1,1,1,
0uk,409,L,false,328,2,1,0,1,0,
0uk,410,L,false,126,1,0,1,0,1,
0uk,411,L,false,301,2,0,0,1,0,
0uk,412,L,false,393,2,1,1,1,0,
0uk,413,L,false,140,1,0,0,1,1,
0uk,414,L,false,369,2,1,0,0,1,
0uk,415,L,false,453,1,0,0,1,0,
0uk,416,L,false,45,2,0,0,1,1,
0uk,417,L,false,105,1,1,1,1,1,
0uk,418,L,false,267,2,0,1,1,0,
0uk,419,L,false,433,1,0,1,1,1,
0uk,420,L,true,270,1,1,1,1,0,
0uk,421,L,false,301,2,1,1,0,1,
0uk,422,L,true,459,2,1,0,1,1,
0uk,423,L,true,7,1,1,1,1,1,
0uk,424,L,false,501,2,0,0,1,0,
0uk,425,L,true,624,1,0,1,0,1,
0uk,426,L,false,90,1,1,1,1,1,
0uk,427,L,true,59,1,1,0,1,1,
0uk,428,L,true,240,2,0,1,1,1,
0uk,429,L,true,903,2,0,0,1,1,
0uk,430,L,true,896,1,1,1,1,1,
0uk,431,L,false,318,2,1,0,1,1,
0uk,432,L,true,86,2,0,1,1,1,
0uk,433,L,true,237,1,0,0,0,0,
0uk,434,L,false,35,2,0,0,1,1,
0uk,435,L,false,462,1,1,0,1,1,
0uk,436,L,true,31,2,1,1,1,1,
0uk,437,L,true,350,1,1,1,1,0,
0uk,438,L,true,31,1,1,1,0,1,
0uk,439,L,true,206,2,0,1,1,1,
0uk,440,L,true,40,1,0,0,1,1,
0uk,441,L,false,85,2,1,1,1,1,
0uk,442,L,true,326,2,0,0,0,0,
0uk,443,L,false,364,1,1,1,0,1,
0uk,444,L,true,664,1,0,1,0,1,
0uk,445,L,true,1315,2,1,1,0,0,
0uk,446,L,true,276,1,0,1,1,1,
0uk,447,L,true,460,1,1,1,1,1,
0uk,448,L,false,575,1,1,0,1,1,
0uk,449,L,false,486,2,0,0,1,1,
0uk,450,L,true,167,2,1,1,1,1,
