"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","127","317444","0.0-2.0-1.41","aya","[""L""]","","","","","","null","key","null","null","16.686983333333046","798","448.5","1","1","0","0","1","","",""
"","psychophysics","128","318452","0.0-2.0-2.41-0.41","aya","[""L""]","","","","","","null","key","null","null","16.68559322033918","798","448.5","1","1","0","0","1","","",""
"","psychophysics","129","319815","0.0-2.0-0.42","aya","[""L""]","","","","","","658","key","z","z","16.68651851851861","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","130","320822","0.0-2.0-1.42","aya","[""L""]","","","","","","null","key","null","null","16.68605084745687","798","448.5","1","1","1","1","1","","",""
"","psychophysics","131","321833","0.0-2.0-2.42-0.42","aya","[""L""]","","","","","","null","key","null","null","16.686733333332814","798","448.5","1","1","1","1","1","","",""
"","psychophysics","132","323291","0.0-2.0-0.43","aya","[""L""]","","","","","","755","key","m","m","16.685779069767598","798","448.5","2","0","1","0","1","true","",""
"","psychophysics","133","324302","0.0-2.0-1.43","aya","[""L""]","","","","","","null","key","null","null","16.686649999999403","798","448.5","2","0","1","0","1","","",""
"","psychophysics","134","325313","0.0-2.0-2.43-0.43","aya","[""L""]","","","","","","null","key","null","null","16.685881355932274","798","448.5","2","0","1","0","1","","",""
"","psychophysics","135","326907","0.0-2.0-0.44","aya","[""L""]","","","","","","890","key","z","z","16.686357894736513","798","448.5","1","0","1","1","0","true","",""
"","psychophysics","136","327914","0.0-2.0-1.44","aya","[""L""]","","","","","","null","key","null","null","16.685932203390344","798","448.5","1","0","1","1","0","","",""
"","psychophysics","137","328924","0.0-2.0-2.44-0.44","aya","[""L""]","","","","","","null","key","null","null","16.687000000000506","798","448.5","1","0","1","1","0","","",""
"","psychophysics","138","330571","0.0-2.0-0.45","aya","[""L""]","","","","","","944","key","m","m","16.685938144330123","798","448.5","1","1","1","1","0","false","",""
"","psychophysics","139","331579","0.0-2.0-1.45","aya","[""L""]","","","","","","null","key","null","null","16.685350000000714","798","448.5","1","1","1","1","0","","",""
"","psychophysics","140","332590","0.0-2.0-3.45-0.45","aya","[""L""]","","","","","","null","key","null","null","16.68549152542403","798","448.5","1","1","1","1","0","","",""
"","psychophysics","141","333667","0.0-2.0-0.46","aya","[""L""]","","","","","","371","key","z","z","16.68792187500003","798","448.5","1","1","0","1","1","true","",""
"","psychophysics","142","334674","0.0-2.0-1.46","aya","[""L""]","","","","","","null","key","null","null","16.685677966100986","798","448.5","1","1","0","1","1","","",""
"","psychophysics","143","335684","0.0-2.0-2.46-0.46","aya","[""L""]","","","","","","null","key","null","null","16.686900000000605","798","448.5","1","1","0","1","1","","",""
"","psychophysics","144","336459","0.0-2.0-0.47","aya","[""L""]","","","","","","72","key","m","m","16.68633333333354","798","448.5","1","1","0","1","0","false","",""
"","psychophysics","145","337467","0.0-2.0-1.47","aya","[""L""]","","","","","","null","key","null","null","16.685883333334157","798","448.5","1","1","0","1","0","","",""
"","psychophysics","146","338476","0.0-2.0-3.47-0.47","aya","[""L""]","","","","","","null","key","null","null","16.685915254237983","798","448.5","1","1","0","1","0","","",""
"","psychophysics","147","340188","0.0-2.0-0.48","aya","[""L""]","","","","","","1007","key","z","z","16.686470588235476","798","448.5","1","1","1","0","1","true","",""
"","psychophysics","148","341195","0.0-2.0-1.48","aya","[""L""]","","","","","","null","key","null","null","16.68500000000063","798","448.5","1","1","1","0","1","","",""
"","psychophysics","149","342206","0.0-2.0-2.48-0.48","aya","[""L""]","","","","","","null","key","null","null","16.686733333333784","798","448.5","1","1","1","0","1","","",""
"","psychophysics","150","344092","0.0-2.0-0.49","aya","[""L""]","","","","","","1183","key","m","m","16.685848214285734","798","448.5","2","1","0","1","0","true","",""
"","psychophysics","151","345099","0.0-2.0-1.49","aya","[""L""]","","","","","","null","key","null","null","16.68581355932283","798","448.5","2","1","0","1","0","","",""
"","psychophysics","152","346111","0.0-2.0-2.49-0.49","aya","[""L""]","","","","","","null","key","null","null","16.686900000000605","798","448.5","2","1","0","1","0","","",""
"","psychophysics","153","347997","0.0-2.0-0.50","aya","[""L""]","","","","","","1183","key","z","z","16.685910714285587","798","448.5","1","1","0","1","0","true","",""
"","psychophysics","154","349004","0.0-2.0-1.50","aya","[""L""]","","","","","","null","key","null","null","16.686305084746227","798","448.5","1","1","0","1","0","","",""
"","psychophysics","155","350015","0.0-2.0-2.50-0.50","aya","[""L""]","","","","","","null","key","null","null","16.686800000000705","798","448.5","1","1","0","1","0","","",""
"","psychophysics","156","351723","0.0-2.0-0.51","aya","[""L""]","","","","","","1004","key","m","m","16.68561386138588","798","448.5","1","1","1","0","1","false","",""
"","psychophysics","157","352731","0.0-2.0-1.51","aya","[""L""]","","","","","","null","key","null","null","16.6864406779661","798","448.5","1","1","1","0","1","","",""
"","psychophysics","158","353740","0.0-2.0-3.51-0.51","aya","[""L""]","","","","","","null","key","null","null","16.68540000000018","798","448.5","1","1","1","0","1","","",""
